recording_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
36f81df3d,-5.871610641479492,-1.595271784812212,-3.2806134700775145,-0.9071225881576538,-4.054579353332519,-4.3771570205688475,-4.932352924346924,-3.664349889755249,-4.914259147644043,-2.2875031232833862,-4.450501585006714,-4.88999309539795,-2.4742342233657837,-3.455447959899902,-3.0371127605438235,-5.825137996673584,0.3719916582107544,-1.9857969999313354,-4.816825723648071,-3.161561441421509,-3.468350553512573,-4.40937819480896,-3.130390739440918,-3.214697313308716
36fad96f1,-2.3403728365898133,-4.774861764907837,-5.245521163940429,-1.3630956411361694,-3.717442750930786,-2.249993324279785,-4.18858118057251,-3.8201776504516602,-4.91244478225708,-3.594973611831665,-4.591142892837524,-5.653490257263184,1.1555118441581727,-5.247894954681397,-2.183897590637207,-6.279808807373047,-5.56571216583252,-5.407674026489258,-0.9216972708702087,-4.960992527008057,-4.669250869750977,-4.142358207702637,-3.369104528427124,-1.4562198042869567
372c61a91,-7.1485795974731445,-6.771799564361572,-3.00591459274292,-2.5039432525634764,-7.114027690887451,-1.6584138751029969,-0.5881982624530793,-0.27572213634848597,-8.26347312927246,-1.9311614036560059,-0.24128422141075134,0.6055017173290252,-6.217259216308594,-7.783630847930908,-3.8644664764404295,-4.209516382217407,-3.6110565662384033,-0.4386834651231766,-6.725729179382324,-1.6144657969474792,-1.3178664207458497,-8.166634941101075,-3.3209503173828123,0.13060342967510224
374589151,-0.034779694676399256,-1.6042343854904175,-6.632744598388672,-2.5385610580444338,-0.6694702357053757,-4.512017154693604,-6.351295089721679,-6.349380683898926,0.706032395362854,-2.9312217235565186,-6.2647500991821286,-7.795668601989746,0.7413132846355438,-3.4814443588256836,-4.72144193649292,-5.970564079284668,-7.162878513336182,-7.928231239318848,-0.4594106197357178,-6.398312091827393,-7.222902297973633,-2.413322162628174,-3.2926219940185546,-2.8196950912475587
3779d8e9a,-0.44107359647750854,-5.916352558135986,-4.387455940246582,-2.1289714097976686,-4.804532480239868,-1.6846191525459289,-0.9028194189071655,-3.202745056152344,-5.345488214492798,-2.4641555309295655,-2.833633303642273,-2.816961097717285,-1.7418174028396607,-6.838249683380127,-3.260094165802002,-6.090644836425781,-6.294048118591308,-3.846786546707153,-1.7698024034500122,-3.076943874359131,-2.7666522026062013,-6.004810047149658,-2.91020987033844,-0.05417079627513888
37995e38e,-5.235095024108887,0.28372949063777925,-4.191387796401978,-1.7201634645462036,-3.394571590423584,-4.808210039138794,-6.88048677444458,-4.1990423679351805,-3.9404409885406495,-2.6668298721313475,-4.801609468460083,-7.037920665740967,-4.1852466583251955,-2.1811588764190675,-3.334656763076782,-3.72951226234436,-4.34858512878418,-5.231714057922363,-5.981928157806396,-4.731306362152099,-5.957902812957764,-3.367093563079834,-2.3200299739837646,-3.8004080295562743
37c587efe,-7.656617736816406,-5.759880542755127,-5.195504283905029,-2.429398250579834,-7.073966598510742,-2.0716816782951355,-1.602773332595825,0.5369853854179383,-8.124039554595948,-2.9963080883026123,-1.764831829071045,-1.508884346485138,-4.475658178329468,-7.429770469665527,-4.5350494384765625,-4.712482738494873,-3.1036487102508543,-1.2728065848350525,-7.193456840515137,-2.9986268043518067,-2.153980851173401,-9.141983604431152,-3.8113097190856933,-0.12267329692840576
381df8140,-2.980498266220093,-0.7636891633272171,-2.525232696533203,-1.1120104551315309,-3.4543375968933105,-2.655246448516846,-4.138084888458252,-4.274308490753174,0.09901984333992005,-2.1911017656326295,-3.8697927951812745,-5.598067665100098,0.770839861035347,-3.7546042442321776,-2.5848669052124023,-4.7791585445404055,-3.829972505569458,-3.320997142791748,-3.0092597007751465,-2.8615556716918946,-4.053887939453125,-2.920799207687378,-2.140188431739807,-2.654811906814575
38495ba18,-2.797032594680786,-4.722971868515015,-4.9427436828613285,-1.4983018159866333,-2.706550407409668,-2.3821454524993895,-3.0458442687988283,-2.8731072902679444,-5.460371017456055,-2.575673151016235,-3.923411464691162,-3.4028147220611573,-2.387978029251099,-4.30710883140564,1.7960498809814454,-4.517167329788208,-4.92896146774292,-3.7916898250579836,-2.291040468215942,-3.6639569282531737,-2.884174346923828,-2.4163269281387327,-3.397086477279663,-0.6897547960281372
38a144172,-4.3511090755462645,-4.746098136901855,-6.940801620483398,-1.780321979522705,0.21721000075340272,-5.060677862167358,-5.223148441314697,-4.801991891860962,-4.5617656230926515,-3.402271032333374,-5.917197132110596,-6.762418651580811,-2.209765839576721,-2.8326277494430543,2.5081915616989137,-6.269293785095215,-6.585993385314941,-6.16540298461914,-2.291570258140564,-5.740880012512207,-5.836830425262451,-0.9887488603591919,-5.257021713256836,-2.7904712677001955
38ae4301f,0.4637459695339203,-5.283642578125,-6.232153415679932,-2.363231658935547,-3.519665479660034,-3.0831020355224608,-4.2892653465271,-4.957516813278199,-3.3667118072509767,-4.272536420822144,-4.598172664642334,-6.544989490509034,-0.44194472432136533,-4.358629751205444,-2.9786962509155273,-6.3583296775817875,-7.250360679626465,-7.337937259674073,0.23823592960834503,-5.000258922576904,-6.137900257110596,-4.371265888214111,-3.940373086929321,-2.2691307067871094
38b70ff91,-5.792099666595459,-3.480207109451294,-2.0303346157073974,-1.7865111589431764,-4.388474416732788,-1.3111533045768737,-2.010054874420166,-0.32057766020298006,-4.833564615249633,-2.2865713834762573,-1.1646011829376222,-2.18371160030365,-4.1715961456298825,-4.4030157089233395,-2.5020382165908814,-2.874316930770874,-4.1354108333587645,-1.7684931755065918,-4.661054277420044,-2.0236578941345216,-1.337402081489563,-4.367995262145996,-1.1643334031105042,0.159706100821495
38befb816,-2.1916324138641357,-0.6284615933895111,-4.615027856826782,-1.7852761268615722,-1.6157929301261902,-3.5166563034057616,-4.499528980255127,-3.4301318645477297,-0.8785640835762024,-2.314333701133728,-3.9436951637268067,-4.3810341358184814,-0.9176183700561523,-2.7770919799804688,-0.8311007469892502,-3.915289545059204,-3.4685883045196535,-4.2603466510772705,-1.3313140153884888,-3.8831224918365477,-3.7675098896026613,-1.9173517942428588,-2.308086609840393,-1.9009405374526978
38c1a5827,-2.5265152931213377,-5.15682897567749,-4.272360754013062,-1.650568175315857,-4.851857280731201,-1.9501733779907227,-2.8273054361343384,-3.0868649959564207,-5.834177017211914,-3.256557846069336,-3.4249420166015625,-4.108667039871216,-1.703059720993042,-5.836213111877441,-3.2758341312408445,-5.6949666976928714,-5.2420494079589846,-3.9768210887908935,-2.794230103492737,-3.397841453552246,-3.171983575820923,-6.154093265533447,-3.3707977771759032,-1.985597562789917
38e3be52f,-4.7102330207824705,-5.684001541137695,-2.2106039047241213,-2.2507408618927003,-5.741620635986328,-1.9947074413299561,-1.371271276473999,-2.54281165599823,-6.777106380462646,-1.884146475791931,-1.3354354619979858,-1.7916291952133179,-4.438040685653687,-4.030061292648315,-3.7437381744384766,0.34322284273803233,-4.522030401229858,-0.8236341953277588,-5.487214183807373,-1.6086060047149657,-1.6695184707641602,-6.950285911560059,-1.321469211578369,-1.141379678249359
38ecaadea,-6.1449075698852536,-5.609477615356445,-3.9192121028900146,-2.2086395502090452,-5.520549488067627,-2.868652582168579,-1.1538568943738938,-0.595783606171608,-6.8994872093200685,-2.69922513961792,-1.0936911225318908,-0.9044813573360443,-4.17790675163269,-6.027602005004883,-3.1175289154052734,-1.0712575554847716,-3.3355892658233643,-1.0170499444007874,-5.433103084564209,-2.0152535796165467,-1.4110979080200194,-7.07848424911499,-1.9489698648452758,-0.8757108926773072
39229863e,-3.5452476024627684,-3.556423282623291,-6.089163875579834,-1.71355242729187,-5.406102848052979,-2.1432206630706787,-5.849239730834961,-4.367704248428344,-1.4487868070602417,-3.726173162460327,-5.862346839904785,-7.36834716796875,1.3468382120132447,-4.888155078887939,-4.369420289993286,-6.056598663330078,-4.795442724227906,-6.086568927764892,-3.5391411781311035,-5.7525506019592285,-5.646064949035645,-4.064079856872558,-2.7697855472564696,-1.4434417128562926
394f61bca,-7.598274993896484,-3.910286283493042,-5.258277702331543,-1.9456298828125,-5.408449745178222,-3.7383947134017945,-2.133426308631897,0.6702206656336784,-6.740846920013428,-3.067149114608765,-1.9416587233543396,0.1195142924785614,-4.690807104110718,-5.20490665435791,-4.293563985824585,-3.5391672611236573,-0.07198943607509137,-1.2056185364723206,-6.326132678985596,-3.138682317733765,-1.3917323470115661,-7.997407627105713,-3.1953598499298095,-1.5904786825180053
397570ea1,-3.313975143432617,-3.9282289505004884,-3.1663135051727296,-1.7337737083435059,-2.1812891125679017,-2.165212559700012,-1.9361597061157227,-0.8110962748527527,-4.934264469146728,-2.282781219482422,-2.5196393489837647,-3.4267735481262207,-2.7888899564743044,-3.7507940769195556,-0.0363094449043274,-5.44121150970459,-4.956653118133545,-3.1088632106781007,-1.8731125354766847,-2.75256667137146,-3.309798765182495,-2.4959200859069823,-2.704423666000366,-0.3442883938550949
398230aad,-7.0845283508300785,-5.645321655273437,-4.516462421417236,-1.5610966444015504,-6.308503913879394,-1.6608890771865845,-2.4742790699005126,-0.5043410658836365,-7.21020393371582,-2.1945860624313354,-3.102289628982544,-0.6900173366069794,-4.676967573165894,-2.8233949184417724,-2.990929198265076,0.9525659829378128,-2.574374866485596,-0.6055231153964996,-5.813573837280273,-2.8559573173522947,-1.5072028756141662,-7.162830352783203,-2.3657970666885375,-1.9280156373977662
39d659bfb,-2.875148582458496,-1.693288469314575,-4.808134746551514,-1.3654372215270996,-1.4951411843299867,-4.552782440185547,-5.944667339324951,-4.1572648048400875,-3.7018003940582282,-3.1128403663635256,-5.070031547546387,-7.046012592315674,-3.2144309520721435,-1.1639475017786025,-2.4874431610107424,-5.828928756713867,-4.760706424713135,-5.44160737991333,-3.1122085094451903,-4.205682373046875,-6.020348167419433,-2.686569261550903,-3.2679675102233885,-3.3646568298339843
3a16e46fd,2.3558680534362795,-6.244873428344727,-4.383979606628418,-1.932767653465271,-4.930357265472412,-1.1115326523780822,-2.6310887575149535,-3.3974210739135744,-4.701953744888305,-3.6577620029449465,-3.318510627746582,-4.443148231506347,-1.0126201272010804,-5.1824582576751705,-4.159945154190064,-3.2854005336761474,-6.254121112823486,-4.719099855422973,-1.5596925973892213,-3.375023365020752,-3.5355786323547362,-6.293141651153564,-3.852399206161499,-2.148230242729187
3a19029d7,-10.32312297821045,-6.093270778656006,-5.5628283500671385,-2.120606803894043,-8.287527942657471,-4.612127590179443,-3.730166721343994,1.0129525780677795,-9.42445640563965,-3.809173250198364,-3.9810091495513915,-0.6191343277692795,-5.739017677307129,-5.164218902587891,-5.8405177116394045,0.15304890796542167,0.03060477226972581,-1.3293960452079774,-9.138832283020019,-3.6006796836853026,-1.3743909835815429,-10.631041145324707,-4.314951372146607,-2.486549663543701
3a3c5c9c6,-3.7336495399475096,-4.280738878250122,-5.690464687347412,-1.2724800825119018,-2.8644807815551756,-2.82990186214447,-5.2933708190917965,-3.425926542282105,-4.862806415557861,-3.646938705444336,-5.240410995483399,-6.038063812255859,0.5421325474977493,-0.33310056328773496,-2.2408429622650146,1.2970062971115113,-4.6419271469116214,-5.100433349609375,-2.7396191358566284,-5.331763744354248,-4.964678859710693,-4.291820955276489,-3.696784734725952,-1.9115423917770387
3a5568ef6,-0.3271059989929199,-5.597480773925781,-4.482937622070312,-2.317631196975708,-4.277681159973144,-0.9746165812015534,-1.798547911643982,-2.67023344039917,-5.137258720397949,-3.231938886642456,-2.8725821018218993,-3.2386852264404298,-1.6964533567428588,-6.271133232116699,-2.8095086812973022,-5.810400390625,-5.654852294921875,-4.339569616317749,-0.8064095616340637,-3.2512013912200928,-3.08298077583313,-5.9296040534973145,-2.613032817840576,-1.2016392588615417
3a793c210,-8.806588554382325,-2.1855026721954345,-4.967403316497803,-1.1928380966186523,-4.192006063461304,-5.0634949684143065,-7.235116291046142,-3.202981114387512,-6.925986003875733,-3.318127155303955,-6.198186588287354,-5.459123516082764,-4.009230470657348,-1.744671881198883,-4.992669486999512,-4.384538459777832,-0.10916057825088502,-3.2941146373748778,-6.3306565284729,-4.760538959503174,-4.493602848052978,-6.155873584747314,-4.423393964767456,-4.239053583145141
3a94108ae,-3.9013497829437256,-5.574174594879151,-4.548618173599243,-2.175438070297241,-5.361013984680175,-0.09732984267175197,-2.3656451225280763,-1.1701673030853272,-6.801909732818603,-3.5762444972991942,-1.9684860467910767,-3.3195801258087156,-4.107208156585694,-6.0803937911987305,-3.2444185256958007,-4.026045799255371,-3.732723331451416,-2.871003580093384,-4.92037353515625,-3.004308891296387,-1.9134430170059205,-6.96313591003418,-3.186768627166748,-0.6354529321193695
3a9c9e770,-5.53380765914917,-6.2495067596435545,-4.791845083236694,-2.176695227622986,-5.747912883758545,-3.3863306522369383,-1.8132437229156495,-2.9427541494369507,-7.406957340240479,-1.8399801015853883,-2.8347317457199095,-3.0332109928131104,-4.904037284851074,-5.321463489532471,-2.127423095703125,-0.007891160249710072,-4.36603422164917,-2.0141894817352295,-4.57515172958374,-2.96642861366272,-1.061898910999298,-6.788223743438721,-2.150006818771362,-2.719807767868042
3aa9f305e,-1.4578838229179383,-4.743132877349853,-3.86180157661438,-2.2810487270355226,-1.5411676347255707,-2.3381683111190794,-1.9682434320449829,-3.0858230113983156,-3.727384901046753,-2.965401124954224,-1.5935869693756104,-2.9107144594192507,0.43937474489212036,-4.414655160903931,-0.7504852056503296,-5.88379602432251,-5.177210521697998,-3.500326156616211,-0.17719453275203706,-2.4240705728530885,-3.0079509735107424,-2.3188854932785032,-2.0238786697387696,-1.0487966537475586
3aabef20f,-7.861051750183106,-5.453129482269287,-3.249678039550781,-1.674713099002838,-6.974124431610107,-3.085997772216797,-3.026602363586426,0.6746587514877319,-7.849703693389893,-2.47779221534729,-3.115177059173584,-2.1965253829956053,-4.05075249671936,-5.087857818603515,-4.708335971832275,1.216535785794258,-1.130388569831848,-0.9413328409194947,-7.3910211563110355,-2.653507709503174,-1.8907986640930177,-8.83642807006836,-3.635724401473999,-1.784932279586792
3ac0902fb,-3.041164255142212,-2.979067850112915,-6.592781925201416,-2.15121705532074,-4.442300271987915,-2.7120208978652953,-5.680875205993653,-4.862079715728759,0.5533855020999908,-3.6006493091583254,-6.2849860191345215,-7.712623023986817,1.7627623319625854,-4.507781982421875,-4.48069953918457,-6.102410984039307,-6.291626644134522,-7.23422384262085,-1.7962506055831908,-6.273039531707764,-6.435616207122803,-3.0453277111053465,-3.5499340057373048,-1.6971478462219238
3ad586fd9,-0.914065795391798,-4.540387868881226,-4.4627025604248045,-1.3310205578804015,-4.501923131942749,-0.9187072724103927,-3.8375680923461912,-3.1081902265548704,-5.066996669769287,-3.470083236694336,-3.86562819480896,-4.875225257873535,-0.06488412283360959,-5.09955358505249,-2.7608999967575074,-5.717465353012085,-4.8655242919921875,-4.587862396240235,-1.4616155982017518,-4.0633533000946045,-3.9289769649505617,-5.740991497039795,-3.5181170463562013,-0.1879230856895447
3aed2f517,1.8795835494995117,-6.134078502655029,-2.8625244140625,-2.392725682258606,-4.932220935821533,-0.9169394135475158,-1.4215788006782533,-4.354479789733887,-4.992058277130127,-3.0331892013549804,-2.1899168729782104,-4.658617210388184,-1.9265503406524658,-7.561948966979981,-4.417109107971191,-7.18749589920044,-7.077513217926025,-4.223261833190918,-1.793664240837097,-2.468902516365051,-3.6859952926635744,-6.705648517608642,-3.1463247299194337,-1.170453429222107
3afe39615,-2.2859302520751954,-5.059946155548095,-3.4670971393585206,-2.077603816986084,-4.15416898727417,-0.7788505494594574,-0.428310826420784,-2.2946344137191774,-4.722722911834717,-1.6687259197235107,-1.6615524768829346,-3.126282548904419,-3.0607733726501465,-2.6350276947021483,-1.7301999807357789,2.1109482049942017,-4.780675077438355,-1.7081255842000247,-2.5639302015304564,-1.6196102499961853,-2.4877480983734133,-4.728028583526611,-2.4406363487243654,0.7852532267570496
3b42a21c2,0.5194819271564484,-6.18627290725708,-6.126122856140137,-1.985039472579956,-3.8980515003204346,-2.884798264503479,-4.759419345855713,-5.239874744415284,-4.400229835510254,-4.3559386253356935,-5.174162578582764,-7.086038970947266,0.6182488232851029,-5.551422882080078,-2.2256097555160523,-7.041057205200195,-7.168580722808838,-7.111186981201172,0.4948137491941452,-5.398243713378906,-6.116501522064209,-4.634017610549927,-4.4819262504577635,-2.1574220418930055
3b4bd5f20,-6.072550964355469,-4.353034925460816,-2.421996307373047,-1.5702006578445435,-5.307447814941407,-3.946551561355591,-1.909554672241211,-2.583655047416687,-5.847639656066894,-1.6077168703079223,-2.3188283681869506,-2.8041189670562745,-4.452984285354614,-3.2777395248413086,-2.2543564081192016,0.6232934474945069,-2.2434653759002687,-0.5805436670780182,-4.988962841033936,-1.5676853895187377,-1.614835274219513,-6.108946800231934,-2.404712605476379,-2.635385847091675
3b62ed484,-2.4064072132110597,-5.620267105102539,-5.615247917175293,-2.265566825866699,-4.620470094680786,-3.0380010366439825,-4.015560865402222,-4.593124532699585,-4.451217603683472,-3.9411447525024412,-4.258529281616211,-5.567442226409912,0.6421202123165131,-6.24953670501709,-2.2812747955322266,-7.336045646667481,-7.188514709472656,-5.99361629486084,-1.2523649096488954,-4.534615182876587,-4.885738849639893,-4.103506469726563,-2.629168176651001,-1.2381213188171387
3b76bbc91,-9.933625030517579,-0.8650511145591736,-5.348199462890625,-1.7582375764846803,-5.381915473937989,-5.216558837890625,-7.877705669403076,-3.0018710851669312,-7.27423849105835,-3.9932742595672606,-6.172532558441162,-5.7476483345031735,-4.775066757202149,-3.413302278518677,-6.82269697189331,-5.679850673675537,1.8733113288879395,-3.1143071174621584,-8.211158561706544,-4.338171768188476,-5.015040588378906,-7.93223466873169,-3.8748169422149656,-4.846677303314209
3b928f30b,2.559732532501221,-6.5842529296875,-6.1635973930358885,-2.335092544555664,-4.679424905776978,-1.4873039245605468,-4.67352523803711,-5.521017551422119,-4.394536828994751,-4.998198699951172,-5.526252365112304,-8.054188632965088,-0.26555936932563784,-6.417034149169922,-4.590497732162476,-7.958699131011963,-8.490851402282715,-8.356783962249756,-0.9141392946243286,-5.821977710723877,-7.219572734832764,-5.940192031860351,-5.075269603729248,-1.3974626660346985
3b933198e,-8.56074571609497,-5.961671638488769,-5.369946098327636,-1.994526982307434,-7.397753810882568,-2.2601287364959717,-1.98065242767334,0.1489356517791748,-8.119964694976806,-2.4576953411102296,-2.406056547164917,-1.3202805161476134,-4.894581317901611,-4.858639430999756,-4.670786142349243,1.194662857055664,-2.4560685634613035,-1.3827377319335938,-7.481820869445801,-3.315480041503906,-1.3632909297943114,-9.256478118896485,-2.713434267044067,-1.6898340821266173
3ba2bdb06,-3.359865927696228,-5.915703010559082,0.5870581984519958,-1.9645965576171875,-5.856972503662109,-0.7283520877361298,-3.732960557937622,-1.9312081277370452,-6.222604179382325,-3.3537135124206543,-0.9489348769187927,-3.953365516662598,-1.3625432968139648,-7.469527626037598,-5.535557079315185,-5.976879405975342,-5.743525505065918,-3.349664068222046,-4.087834644317627,-0.932372295856476,-3.80739803314209,-6.9755254745483395,-2.470364499092102,-1.3698500156402589
3ba4edeba,-6.805631160736084,-5.192200708389282,-5.2650045394897464,-2.5662553787231444,-6.367141437530518,-3.621835494041443,-1.5439486026763916,-0.644181527942419,-7.033010387420655,-2.7014469623565676,-2.2194090843200684,-1.196109514310956,-4.613268947601318,-7.184630489349365,-4.419961547851562,-4.006856679916382,-2.562861967086792,-1.0189792931079864,-6.219640636444092,-3.0158413887023925,-1.4916113018989563,-8.531133270263672,-2.500428628921509,-1.2050307273864747
3bd259456,-2.7671772956848146,-4.328231763839722,-6.375466060638428,-1.940054965019226,-4.763805294036866,-3.47566704750061,-6.013062953948975,-5.477896595001221,-1.9508182048797607,-3.842384386062622,-6.524208736419678,-7.5042671203613285,1.7323288917541504,-4.640255737304687,-4.145877075195313,-6.166490840911865,-6.020948123931885,-6.779079341888428,-1.70652174949646,-6.187040042877197,-6.294742393493652,-3.9694605827331544,-2.959255027770996,-2.8546339511871337
3bdf2e2f3,-9.467509841918945,-2.0694797158241274,-5.272414779663086,-1.230261218547821,-4.976479005813599,-5.189731597900391,-6.504578876495361,-3.7228770732879637,-8.246822452545166,-3.2164649963378906,-5.847650241851807,-5.052265548706055,-4.855219507217408,-4.046801376342773,-5.525491714477539,-6.628522968292236,2.2819137573242188,-1.986553466320038,-7.702918529510498,-4.508254051208496,-4.166512775421142,-7.4526666641235355,-5.0012805461883545,-4.616958665847778
3be052546,-3.17539587020874,-2.9428504943847655,-5.733903217315674,-1.7687662363052368,-5.114564514160156,-0.8803749725222587,-5.186097049713135,-3.478103256225586,-0.667927873134613,-3.476089096069336,-5.01084566116333,-6.3945746421813965,0.4031287670135498,-4.158418321609497,-4.425818634033203,-5.524243259429932,-4.475373697280884,-5.482937335968018,-3.7660574913024902,-5.006893968582153,-4.794721031188965,-3.946234846115112,-3.03004789352417,-1.5415184140205382
3be35b503,-9.224345779418945,-7.3156475067138675,-5.50054817199707,-2.9685781955718995,-8.08441228866577,-4.051030874252319,-1.5360469818115234,-1.4130467891693115,-9.861861610412598,-3.1682470798492433,-2.2835948944091795,-1.107544296979904,-6.5871021270751955,-8.706718063354492,-5.060112476348877,-4.667903470993042,-4.317718648910523,-1.9403661489486694,-7.870877838134765,-3.348137092590332,-1.1164912939071656,-9.886808586120605,-2.161588263511658,-2.083290362358093
3bf293ad6,-5.1150812149047855,-6.63828411102295,-4.113072109222412,-2.5603332996368406,-6.398046493530273,-2.2740566968917846,-1.0052583932876586,-1.9726138353347777,-7.574336433410645,-2.4796565055847166,-1.1496403574943543,-1.523834490776062,-5.3181297302246096,-6.42645845413208,-2.7099090576171876,-2.6900309801101683,-4.263361501693725,-1.647278618812561,-5.032105112075806,-1.3412322863936423,-1.1231228113174438,-7.081764221191406,-2.284488081932068,-1.1136754751205444
3c03b2503,-6.149008274078369,-5.080364513397217,-4.303793907165527,-1.539884901046753,-5.273229455947876,-4.108382320404052,-1.7284844160079955,-2.458385729789734,-6.672161483764649,-1.7462677717208863,-3.04129319190979,-2.497869610786438,-4.2598569869995115,-3.154701900482178,-3.3382328033447264,1.6540287494659425,-1.1814390659332275,-0.5653392046689987,-5.370980834960937,-2.661516809463501,-1.8745097398757935,-6.220345592498779,-3.214414882659912,-2.6524094343185425
3c5257721,-7.808477115631104,-3.0521546363830567,-3.4287683010101317,-0.8231916308403016,-4.275759077072143,-3.901900577545166,-3.6803946018218996,-1.460258960723877,-7.549516105651856,-2.4957629442214966,-3.1119427680969243,-3.295570468902588,-4.0777568340301515,-3.183900833129883,-3.611289930343628,-3.3824004173278808,0.8433234408497811,-1.1157825112342834,-6.135181617736817,-2.839877986907959,-1.943567156791687,-6.692897510528565,-3.045538902282715,-2.556101989746094
3cb7b0132,-1.2876718323677778,-7.142048072814942,-4.659487915039063,-3.17727952003479,-5.830612468719482,-3.151209568977356,-0.10138234868645668,-4.192207002639771,-6.799997615814209,-2.585437870025635,-2.0504862546920775,-1.4204915761947632,-4.182155752182007,-8.822345161437989,-4.234550094604492,-6.40232286453247,-7.228184604644776,-2.9688290119171143,-2.9572065591812136,-2.5128597259521483,-1.6806418657302857,-7.702210426330566,-2.449937582015991,-2.063446307182312
3d259c6a2,-3.392388343811035,-5.1465010166168215,-3.9823734283447267,-1.6636608839035034,-4.21951265335083,-1.8939054369926454,-2.3956772089004517,-0.8807553499937057,-5.150030326843262,-2.8350647926330566,-2.333295726776123,-2.991049385070801,-2.987632489204407,-1.5444641947746276,0.17045646607875825,1.035172553360462,-4.6286194801330565,-2.8736612796783447,-2.212091016769409,-2.325108504295349,-2.4322310209274294,-3.33211407661438,-3.104703187942505,-0.6115707904100418
3d461e965,-2.025527501106262,0.5134435594081879,-3.782485914230347,-2.328449535369873,-4.116997003555298,-3.9438223838806152,-1.4404154419898987,-4.721914291381836,-0.5396314561367035,-2.2049763202667236,-2.7912029027938843,-3.7237370729446413,-3.0829623222351072,-3.412638807296753,-2.377626895904541,-4.016737222671509,-5.074549436569214,-2.3444658279418946,-1.9715916633605957,-1.972477960586548,-3.037722587585449,-2.2872459173202513,-0.30535643696784975,-2.7118794679641725
3d60d5b03,-0.24731322675943374,-2.4777153968811034,-6.604188442230225,-2.5477222442626952,-0.6259550869464874,-4.835467720031739,-5.942747020721436,-6.055731964111328,-0.3533604919910431,-3.1696349143981934,-6.266902256011963,-7.243071269989014,1.1156634569168091,-3.6414721488952635,-3.857166051864624,-6.305670070648193,-6.2175640106201175,-7.417802524566651,-0.16110524535179138,-6.366963005065918,-6.674669933319092,-3.031037473678589,-3.4715556144714355,-3.055586099624634
3d7d6dadb,-0.6701015412807465,-0.6228451669216156,-4.837003374099732,-2.2491864919662476,-3.4660613536834717,-3.574135112762451,-5.7898224830627445,-5.649316930770874,-0.4369327135384083,-2.5649808406829835,-4.915551710128784,-7.0051346778869625,-0.15966306775808337,-4.777169895172119,-4.839548778533936,-5.771181201934814,-6.5439732551574705,-6.558780384063721,-3.5665914535522463,-4.928387546539307,-6.151752090454101,-3.637501096725464,-1.8647595405578614,-2.688619780540466
3d7f62c79,1.3474970519542695,-6.247572040557861,-2.789377307891846,-2.472461462020874,-5.4501348495483395,-0.8209672264754773,-0.6097653716802597,-4.209923839569091,-5.274884414672852,-3.096893310546875,-1.2472420573234557,-3.458861064910889,-2.677462863922119,-7.851943683624268,-4.353542232513428,-7.071752834320068,-7.282560539245606,-2.9948495388031007,-2.3981313467025758,-1.8256048202514648,-3.12684326171875,-6.78981580734253,-2.3887239694595337,-1.1258306980133057
3d89d5571,-5.550846290588379,-0.48491394221782685,-2.833582067489624,-1.529092836380005,-4.066179704666138,-1.9133976936340331,-2.5022801876068117,0.2676540076732635,-3.6792930603027343,-2.598035144805908,-1.9409011721611023,-2.182303750514984,-2.557384729385376,-0.4898867279291153,-2.214431643486023,1.6277228593826294,-3.5747945308685303,-2.460605812072754,-4.037832355499267,-2.234701991081238,-2.190315866470337,-3.925863838195801,-1.4510350704193116,-0.12559483721852302
3d8ed3eed,-6.1126861572265625,-5.478083896636963,-4.392933177947998,-1.6501596212387084,-5.461556816101075,-3.42168927192688,-0.4370534896850586,0.09234609603881831,-7.055550765991211,-2.33087956905365,-2.4657323360443115,0.15513069182634354,-4.246097564697266,-5.681136989593506,-2.8133716583251953,-0.46508630700409415,-4.060890769958496,-1.4969189286231994,-5.040609741210938,-3.0641577005386353,-1.1533718347549438,-6.7687043190002445,-1.7699404239654541,-1.248124861717224
3d8fbaf50,-3.5103264331817625,-4.3726764678955075,-3.101038599014282,-1.5830742120742798,-5.341192817687988,-1.5085955500602721,-2.647071099281311,-2.8930677652359007,-5.541960763931274,-2.1502524614334106,-2.6850070714950562,-3.9847684860229493,-3.0919991016387938,-5.872451591491699,-2.944474935531616,-4.167284393310547,-3.882218599319458,-2.364025831222534,-4.137350416183471,-2.7929028034210206,-1.7717756152153015,-6.100397300720215,-1.2404283918440342,-1.3451353669166566
3d93af672,-5.033872413635254,-5.804167079925537,-3.054640865325928,-2.193167471885681,-6.338693714141845,-0.6867360889911651,-1.9696038007736205,-3.0617342472076414,-7.232299327850342,-1.5520817995071412,-1.6789987325668334,-2.4279948234558106,-4.629157543182373,-7.636890506744384,-3.912483024597168,-5.603266429901123,-4.31216950416565,-1.500327181816101,-5.740568542480469,-1.9981135845184326,-1.242577576637268,-7.660161113739013,-1.7915629625320435,-0.1094242125749588
